ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: rank_math_internal_links_processed","Meta: _deal_sales_counts","Meta: _deal_quantity","Meta: mf_pbt_product_ids","Meta: martfury_pbt_discount_all","Meta: martfury_pbt_checked_all","Meta: martfury_pbt_quantity_discount_all","Meta: _last_editor_used_jetpack","Meta: _wp_page_template","Meta: qwc_enable_quotes","Meta: qwc_display_prices","Meta: _wa_order_phone_number","Meta: _wa_order_button_text","Meta: _wa_order_custom_message","Meta: _hide_wa_button","Meta: _hide_atc_button","Meta: _force_show_atc_button","Meta: _diza_attribute_select","Meta: _diza_single_layout_select","Meta: _product_size_guide_image","Meta: diza_post_views_count","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_primary_yith_product_brand","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_title","Meta: _yoast_wpseo_metadesc","Meta: _yoast_wpseo_linkdex","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: rank_math_seo_score","Meta: video_position","Meta: custom_badges_text","Meta: _is_new","Meta: _rank_math_gtin_code","Meta: rank_math_primary_product_cat","Meta: rank_math_primary_product_brand","Meta: _eael_post_view_count","Meta: wcboost_compare_count","Meta: wcboost_compare_addition","Meta: wcboost_compare_time","Meta: rs_page_bg_color","Meta: pageview","Meta: kft_prod_left_sidebar","Meta: kft_prod_right_sidebar","Meta: newts_product_brand","Meta: newts_product_brand_parent","Meta: _ajax_nonce-add-ts_product_brand","Meta: ts_prod_layout","Meta: ts_prod_left_sidebar","Meta: ts_prod_right_sidebar","Meta: ts_prod_custom_tab","Meta: ts_prod_custom_tab_title","Meta: ts_prod_custom_tab_content","Meta: ts_bg_breadcrumbs","Meta: ts_prod_video_url","Meta: ts_prod_360_gallery","Meta: ts_prod_size_chart","Meta: _wcct_goaldeal_stock_11879_1705449600_1705968000","Meta: _g_feedback_shortcode_5907c543eb3f92f6ab4aaafc29d65763863de758","Meta: _wp_old_date","Meta: _wxr_import_user_slug","Meta: _oembed_f278ca7d620883450a875bb1e3926693","Meta: _oembed_time_f278ca7d620883450a875bb1e3926693","Meta: _product_url","Meta: _button_text","Meta: _g_feedback_shortcode_05aa4f565bd214491ea2b5358ba462052aecd130","Meta: ts_show_page_title","Meta: woosb_total_limits_min","Meta: woosb_total_limits_max","Meta: _sale_price_times_from","Meta: _sale_price_times_to","Meta: _woo_ctr_select_countdown_timer","Meta: _woo_ctr_enable_progress_bar","Meta: _woo_ctr_progress_bar_goal","Meta: _woo_ctr_progress_bar_initial","Meta: _oembed_e472ad1df0e99dbd882b0b630fc3a49d","Meta: _oembed_time_e472ad1df0e99dbd882b0b630fc3a49d","Meta: _wp_desired_post_slug","Meta: _oembed_314e57a0103f60c96b99d7fbe5207fb3","Meta: _oembed_time_314e57a0103f60c96b99d7fbe5207fb3","Meta: woosb_disable_auto_price","Meta: woosb_discount","Meta: woosb_discount_amount","Meta: woosb_shipping_fee","Meta: woosb_optional_products","Meta: woosb_manage_stock","Meta: woosb_limit_each_min","Meta: woosb_limit_each_max","Meta: woosb_limit_each_min_default","Meta: woosb_limit_whole_min","Meta: woosb_limit_whole_max","Meta: woosb_total_limits","Meta: woosb_exclude_unpurchasable","Meta: woosb_layout","Meta: product_features_desc","Meta: rank_math_analytic_object_id","Meta: wcboost_compare_removal","Meta: rank_math_focus_keyword","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _elementor_edit_mode","Meta: _elementor_template_type","Meta: _elementor_version","Meta: _elementor_pro_version","Meta: _elementor_data","Meta: _eael_custom_js","Meta: _elementor_element_cache","Meta: rank_math_title","Meta: rank_math_description","Meta: rank_math_shortcode_schema_s-66d08d566c7db","Meta: rank_math_shortcode_schema_s-57c41286-639a-4e38-a25a-5a403c201606","Meta: rank_math_pillar_content"
\n• Electric height adjustment with foot switch
\n• Cushions with 40 mm padding, 40 kg/m³
\n• 15 cm clearance underneath frame for use with
\n• patient hoist (not compatible with 150 007)
\n• Non slip feet
\n• Cushions in a choice of 11 colours
\n""",,,taxable,,1,,,0,0,,,,,0,,,0,"Physiotherapy Products > Spinal Lumbar Care, Physiotherapy Products",,,https://citiscientific.com/wp-content/uploads/2024/04/Automatic-Traction-With-Motorized-Table-Model-Gymna-G2-Germany.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,12,1,,0,,703,0,3835,6915,6920,1754935276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748,6284,,,,,,,,,
8156,simple,,,"Axon 16 P Hearing Aid",1,0,visible,,"""Features:\n• Sleek design\n• Easy to operate\n• Superior quality\n• Convenient size\n• Battery operated\n• Pocket model\n""\n",,,taxable,,1,,,0,0,,,,,0,,,1850,"Diagnostic Equipments > Hearing Aids, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Axon-16-P-Hearing-Aid-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,,3804,1133,1133,1754941385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,,,,
8157,simple,,,"AXON F16 Hearing Aid",1,0,visible,,"""Features:\n• Sleek design\n• Easy to operate\n• Superior quality\n• Convenient size\n• Battery operated\n• Pocket model\n""\n",,,taxable,,1,,,0,0,,,,,0,,,1900,"Diagnostic Equipments > Hearing Aids, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/AXON-F16-Hearing-Aid-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,,3847,1039,1039,1754899442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,
8158,simple,,,"Axon K80 Mini Hearing Aid",1,0,visible,,"""Features:\n• Brand new and high-quality invisible hearing aid sound amplifier\n• Super mini size and lightweight, not easy to be seen\n• Adjust volume to the minimum before wearing\n• Increase volume gradually to avoid sudden increase in sound\n• Convenient for watching a movie, enjoying the drama, attending a meeting, or having class, it could help you hear the sound clearly and loudly\nSpecification:\n• Mini ITE Hearing aid\n• Max Sound Output: ≥120 dB\n• Max Sound Gain: ≥30 dB\n• Harmonic Wave Distortion: f<1000Hz≤10%,f>1000Hz≤4%\n• Frequency Range: 250～3800 Hz\n• Input Noise: ≤50 dB\n• Battery: AG3 Button battery (Without Battery)\n• Working Voltage: dc1.5V\n• Working Current: ≤4mA\n• Color: As the picture shows\n• Item Size: 1.9 x 1.4 x 1.6cm\n• Package Size: 8.5 x 5.5 x 3.5cm\n• Net Weight: 3g\n""\n",,,taxable,,1,,,0,0,,,,,0,,,0,"Diagnostic Equipments > Hearing Aids, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Axon-K80-Mini-Hearing-Aid-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,,4027,1043,1042,1754858182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,,,,,,,,,,
8159,simple,,,"Axon K83 mini Hearing Aid",1,0,visible,,"""Features:\n• Lightweight personal sound amplifier maximizes the natural ability to hear sounds\n• Designed to fit either ear\n• Max Sound: ≥120 dB , Max Sound Gain: ≥30 dB , Frequency range: 250 ~ 3800 hz\n""\n",,,taxable,,1,,,0,0,,,,,0,,,0,"Diagnostic Equipments > Hearing Aids, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Axon-K83-mini-Hearing-Aid-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,,3843,900,902,1754928361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,553,,,,,,,,,
8160,simple,,,"Axon V 68 Hearing Aid",1,0,visible,,"""Features:\n• Max sound gain of 48dB N-H Switch Volume Control Battery compartment ON/OFF switch Use high intensity and long life-time military fiber wire. In The Box Sales Package- Hearing Aid, Wire, Battery. Suitable For - Normal to Moderate. Frequency Range - 300-4000 Hz. Power Source - Battery. Number of Batteries –\n• 1. Waterproof - No. \n""\n",,,taxable,,1,,,0,0,,,,,0,,,1850,"Diagnostic Equipments, Diagnostic Equipments > Hearing Aids",,,https://citiscientific.com/wp-content/uploads/2024/03/Axon-V-68-Hearing-Aid-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741,1066,1067,1754922519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,953,,,,,,,,,
8161,simple,,,"Axon V163 Hearing Aid",1,0,visible,,"""Features:\n• Max sound output: 130±5dB\n• Sound gain: ≥50dB\n• Total harmonic wave distortion: ≤10%\n• Frequency range: 300~4000Hz\n• Input noise: ≤30dB\n• Voltage: DC 1.5V\n• Current: ≤4mAUsage\n• Open the cartridge cover, put the battery in the correct position. Zine Air battery is the best choice and has a longer life.\n• Before using, make sure that power is turned off, or make the volume to “l”.\n• Put the ear hook on your ear, plug in the ear tightly. Note:The unit is on “off” position, and volume is on “l”, otherwise the instant sound will make you uncomfortable.\n• Turn the power, and adjust the sound volume to get clear sound,\n• If you hear the whistling sound, please check whether you have plugged in the earplug tightly. If it can’t be plugged tightly, please change the other size plug.\n""\n",,,taxable,,1,,,0,0,,,,,0,,,1900,"Diagnostic Equipments > Hearing Aids, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/04/Axon-V163-Hearing-Aid-1.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,,4162,1148,1148,1754938289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,,,,,,,,,,
8162,simple,,,"AXON V168 Hearing Aid",1,0,visible,,"""Features:\n• Clear and loud voice\n• Sales Package 1 Hearing Aid, 2 Button Cell, ear plugs, carry case\n• ON/OFF switch Volume control, Volume control\n• Advanced high quality analogue hearing aid\n• Max sound gain up to 50dB\n""\n",,,taxable,,1,,,0,0,,,,,0,,,1900,"Diagnostic Equipments > Hearing Aids, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/AXON-V168-Hearing-Aid-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,,3888,1022,1022,1754893302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,,,,,,,,,,
8163,simple,,,"Axon V183 Hearing AId",1,0,visible,,"""Features:\n• Max sound output: 130 ± 5dB\n• Sound Gain: ≥50dB\n• Total harmonic wave distortion: ≤5%\n• Frequency range:300-4000Hz\n• Input noise: ≤30dB\n• Voltage: d.c 1.5V\n• Current: ≤4mA\n""\n",,,taxable,,1,,,0,0,,,,,0,,,1800,"Diagnostic Equipments, Diagnostic Equipments > Hearing Aids",,,https://citiscientific.com/wp-content/uploads/2024/03/Axon-V183-Hearing-AId-Copy.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,4453,1029,1029,1754917703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,,,,,,,,,,
8166,simple,,,"Baby Cot",1,0,visible,,"Features:\n• Mild Steel construction\n• Name plate holder on basket\n• Removable basket with foam mattress\n• Crib is tiltable using lockable knob\n• Mild steel sheet shelf and wire mesh bottom below\n• Mobile on 2"" castors\n• Epoxy powder finish\n",,,taxable,,1,,,0,0,,,,,0,,,0,"Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Baby-Cot.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,,4791,3498,3504,1754942331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,2818,,,,,,,,,
8167,simple,,,"Baby Cot Deluxe VIP",1,0,visible,,"Features:
\n• Assisting with your transition from hospital to home
\n• Bassinet is the perfect height if you are healing from the birth
\n• Bed can be elevated at one end
\n• Easy view baby through the clear bassinet (great for nighttime)
\n• Lockable castor wheels mean the bed is easy to move from room to room
\n• Safe and hygienic: Cleaned with hospital grade disinfectant your hire hospital bassinet comes with a Medliflex mattress.",,,taxable,,1,,,0,0,,,,,0,,,0,"Hospital Care, Hospital Care > Hospital Furniture",,,https://citiscientific.com/wp-content/uploads/2024/03/Baby-Cot-Deluxe-VIP.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,339,0,3998,3550,3555,1754950257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,2819,,,,,,,,,
8171,simple,,,"Basket Stretcher China Made",1,0,visible,,"Features:
\n• It is made with an eye on a very wide range of special emergency situations,such as in the mountains, air and at sea.
\n• It is sturdy ans flexible to use, its quick reliable fitting enable first -ais person to operate it rapidly and safely.
\n• With its special sling equipment, the stretcher is ideal for lifted and transported by helicopter.
\n• It has an adjustable feet-securing mechanism, two safety belts and a mattress.
\n• The basket stretcher is made of stainless steel tube and net.
\n• It will not rust ans potentially cause additional harm to the patient.
\n• It is stronger than common basket stretcher.",,,taxable,,1,,,0,0,,,,,0,,,0,"Hospital Care > Hospital Furniture, Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Basket-Stretcher-China-Made.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,340,0,3829,3600,3605,1754942210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737,2926,,,,,,,,,
8172,simple,,,"Beaker 500 ml China",1,0,visible,,"Features:\n• 500ml Beaker with spout and graduations\n• Capacity: 500 ml\n• Looking: Clear and Transparent\n• Made in China\n",,,taxable,,1,,,0,0,,,,,0,,,0,"Laboratory Equipments, Laboratory Equipments > Glassware",,,https://citiscientific.com/wp-content/uploads/2024/03/Beaker-500-ml-China.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,,3614,895,895,1754917486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,,,,,,,,,,
8173,simple,,,"Beaker 500 ml Pyrex",1,0,visible,,"""Features:\n• Pyrex® low-form Griffin beakers meet ASTM E960 specifications and are made from low expansion, Type 1, class A borosilicate glass that is capable of withstanding typical laboratory temperature variations.\n• Capacity: 250 ml\n• Height: 9.0 cm\n• Diameter: 6.8 cm\n• Marked to fill 25-200 ml in 25 ml increments\n• Marked to empty 0-175 ml in 25 ml increments\n• Markings are accurate to +/-5%\n• Extra-large marking spot\n• Corning Item: 1000-250\n""\n",,,taxable,,1,,,0,0,,,,,0,,,0,"Laboratory Equipments, Laboratory Equipments > Glassware",,,https://citiscientific.com/wp-content/uploads/2024/03/Beaker-500-ml-Pyrex.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,,3665,781,781,1754847333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,,,,,,,,,,
8174,simple,,,"Three Function Bed Manual Pak Made Standard Quality",1,0,visible,,"Three Function Bed Manual Pak Made Standard Quality
\n
\nHospital bed for three function with head, foot and height adjustment options with manual rollers. Best for hospital and home use. Available with cut mattress which avoid mattress being damaged due to folding. Best quality with dual frame heavy duty bed.
\n
\nFeatures:
\n• Fiber Head and Foot support
\n• With Three Cut Mattress
\n• Aluminum side railings
\n• 4"" inch thick mattress for better comfort
\n• Head Recline
\n• Leg raise option
\n• Overall height adjustment of the bed
\n• Double frame heavy duty
\n• Weight capacity: 120 kg
\n• Wheel locking option
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,0,,,67000,"Hospital Care > Hospital Furniture, Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/04/New-Project3.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,64,1,,0,,340,0,3843,2793,2796,1754947093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,2452,bed,,,,,,,,
8175,simple,,,"Bed Pan China Made",1,0,visible,,"Bed Pan China Made
\n
\nFeatures:
\n• Material: PP / PE
\n• Capacity:3000ml, 34x26x9cm
\n• Color: Yellow, Blue, White etc
\n• Packing: 1 pc per bag, non-sterile",,,taxable,,1,,,0,0,,,,,0,,,450,"Commode chairs, Personal Healthcare",,,https://citiscientific.com/wp-content/uploads/2024/03/Bed-Pan-China-Made.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,59,1,,0,,773,0,4062,3174,3180,1754934319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,2897,"bed pan",,,,,,,,
8176,simple,,,"Bed Pan Local",1,0,visible,,"Bed Pan Local
\n
\n""Features:
\n• Material: PP / PE
\n• Capacity:3000ml, 34x26x9cm
\n• Color: Yellow, Blue, White etc
\n• Packing: 1 pc per bag, non-sterile
\n""",,,taxable,,1,,,0,0,,,,,0,,,250,"Commode chairs, Personal Healthcare",,,https://citiscientific.com/wp-content/uploads/2024/03/Bed-Pane-Local.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,59,1,,0,,773,0,4185,3257,3264,1754935822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,2979,"Bed Pan Local",,,,,,,,
8177,simple,,,"Bed Sheet with Pillow Cover White",1,0,visible,,"<ul>
\n 	<li>Features:
\n• Polyester and Cotton 50% Polyester and 50% Cotton</li>
\n 	<li>Bed Sheet</li>
\n 	<li>Pillow Cover</li>
\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,890,Clothwares,"bed sheet, bedding, bedding items, cover, pillow, pillow cover, sheet",,https://citiscientific.com/wp-content/uploads/2024/03/Bed-Sheet-White.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,59,1,,0,,447,0,3696,2419,2422,1754942352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,2138,"bed sheet",,,,,,,,
8179,simple,,,"Bed Side Locker Delux",1,0,visible,,"""Feature:
\n• Approx. dimension: 400 mm square x 820 mm H.
\n• Locker made from machine pressed CRCA steel sheets enclosed on three sides.
\n• Having one box and one drawer, fitted with membrane top with raised edges, drawer front and cabinet door.
\n• Mounted on four swivel synthetic body castors, 50 mm wheel diameter without brake.
\n• Buffers at rear.
\n• Pre-treated and powder coated finish.
\n""",,,taxable,,1,,,0,0,,,,,0,,,0,"Hospital Care > Hospital Furniture, Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Bed-Side-Locker-Delux.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,14,1,,0,,340,0,4200,2670,2670,1754927888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,,,,,,,,,,
8180,simple,,,"Benecheck Blood Glucose Test strips 50",1,0,visible,,"""Feature:
\n• Benecheck Glucose Test Strips
\n• Tests for: Blood glucose
\n• Measuring range: 1.1mmol - 33.3mmol
\n• Test time: 10 seconds
\n• For use with the Benecheck plus Meter.
\n""",,,taxable,,1,,,0,0,,,,,0,,,1500,"Diagnostic Equipments > Glucometer, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Benecheck-Blood-Glucose-Test-strips-50.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,59,1,,0,,291,0,3492,1673,1673,1754892848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,,"blood glucose",,,,,,,,
8181,simple,,,"BeneCheck Dual Monitoring System Cholesterol and Blood Glucose",1,0,visible,,"""Feature:\nCholesterol\n• Principle: Electrochemcial Biosensor\n• Test sample: capillary whole blood\n• Measuring time: 26 seconds\n• Sample volume: 10ul\n• Measuring range: 100~400 mg/dL (2.59~10.35 mmol/L)\nGlucose\n• Principle: Electrochemcial Biosensor\n• Test sample: capillary whole blood\n• Measuring time: 10 seconds\n• Sample volume: 0.7ul\n• Measuring range: 18~600mg/dL (1.0~33.3 mmol/L)\n""\n",,,taxable,,1,,,0,0,,,,,0,,,0,"Diagnostic Equipments > Glucometer, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/BeneCheck-Dual-Monitoring-System-Cholesterol-and-Blood-Glucose.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,3406,1533,1533,1754943767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,,,,,,,,,,
8182,simple,,,"Benecheck Total Cholesterol Test strips 10",1,0,visible,,"""Feature:
\n• Tests per pack: 10
\n• Test Time: 25 Seconds
\n• Sample Size: 0.8 uL
\n• Test Range: 2.59 - 10.35mmol (100 - 400 mg/dl)
\n""",,,taxable,,1,,,0,0,,,,,0,,,3500,"Diagnostic Equipments, Diagnostic Equipments > Glucometer",,,https://citiscientific.com/wp-content/uploads/2024/04/Benecheck-Total-Cholesterol-Test-strips-10-1.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,53,1,,0,,0,0,3667,966,966,1754941672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,,"total cholesterol",,,,,,,,
8183,simple,,,"Benecheck uric Acid Test strips 25",1,0,visible,,"""Feature:
\n• Electrochemical biosensor technology.
\n• Chemical Composition of Strip
\n• Wetting agent: cellulose
\n• Other ingredients (buffer, surfactant, etc.): ≥ 0.01 mq
\n• Storage and Handling
\n• Storage the strips within 4-30° C (39-86° F), use within 3 months after first open.
\n• Handle the strips with dry and clean hand.
\n• Recap strip vial immediately after use if applicable.
\n• Use the strip immediately after taking out from the vial or the foil pack.
\n• Do not use expired strips. It may cause false result.
\n• Do not expose the strips under sunlight, heat or humid environment.
\n• Do not repack, change vial or the foil pack, refrigerate or freeze the strips.
\n• Do not bend, cut or fold the strips.
\n""",,,taxable,,1,,,0,0,,,,,0,,,3500,"Diagnostic Equipments > Glucometer, Diagnostic Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Benecheck-uric-Acid-Test-strips-25.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,57,1,,0,,291,0,4018,1496,1496,1754939827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,,"uric acid",,,,,,,,
8184,simple,,,"Besmed Ambu Bag Reuseable Adult",1,0,visible,,"""Feature:
\n• 100% Medical level silicone material.
\n• Latex-free components.
\n• Built-in 60cmH2O pressure relief valve.
\n• Autoclaved and reusable features provides economical use.
\n• All-in-one intake valve connects to oxygen reservoir bag directly.
\n• Additional accessories and customized label are available.
\n• Polysulfone type is option.
\n• Diverter is able to attach PEEP valve.
